origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|841|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2880|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|169|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|944|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2753|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|327|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2298|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|699|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 14:45:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|3064|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|10|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 15:00:00-05:00||13.5 mi|41.9472917|-87.6565753|2306|1730|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3164|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3154|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|2184|1141|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1318|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|662|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|1940|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|330|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2486|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|220|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2598|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|324|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|3145|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.74378039999999|1180|918|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1893|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|489|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2251|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2585|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|485|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|798|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2940|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|146|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|1061|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2765|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|333|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2358|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|664|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:00:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|3124|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 15:15:00-05:00||13.5 mi|41.9472917|-87.6565753|2529|1730|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3358|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|2989|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|2714|1141|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1385|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|814|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|2132|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|403|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2561|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|263|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2660|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|308|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|3002|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.74378039999999|1377|918|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1798|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|590|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2320|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2402|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|485|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|742|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2760|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|142|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|998|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2582|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|379|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2160|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|602|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:15:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|2955|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|14|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 15:30:00-05:00||13.6 mi|41.94899789999999|-87.6571019|2624|2094|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3062|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3118|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|2840|1141|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1468|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|878|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|1990|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|357|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2668|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|226|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2788|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|321|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|3118|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Montrose (Blue)|9.3 mi|41.9613378|-87.74378039999999|1335|1031|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1970|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|535|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2458|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2533|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|508|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|842|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2891|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|160|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|943|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2713|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|376|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2291|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|694|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:30:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|3086|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|9|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 15:45:00-05:00||13.5 mi|41.9472917|-87.6565753|2929|1730|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3226|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|2981|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison|15.7 mi|41.9472665|-87.7191813|2770|1723|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1505|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1233|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|1805|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|345|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2531|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|230|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2651|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|302|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|2981|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Montrose (Blue)|9.3 mi|41.9613378|-87.74378039999999|1494|1031|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1349|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|523|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2468|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2383|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|457|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|836|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2743|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|150|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|1004|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2563|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|308|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2126|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|609|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 15:45:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|2949|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|21|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 16:00:00-05:00||13.5 mi|41.9472917|-87.6565753|2836|1730|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|2865|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3015|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|2868|1141|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1445|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1188|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|1674|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|373|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2607|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|293|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2704|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|366|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|3105|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Montrose (Blue)|9.5 mi|41.9613378|-87.74378039999999|1740|918|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1843|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|632|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2489|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2398|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|426|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & Elston|11.2 mi|41.9466122|-87.70895949999999|n/a|1932|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|751|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2687|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|131|145|-87.66633589999999|41.9470228
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison Blue Line Station|10.8 mi|41.9465079|-87.7179123|n/a|1425|-87.90422099999999|41.97766499999999|3.2 mi|41.9472917|-87.6565753|917|925|-87.7179123|41.9465079
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & Wolcott|12.9 mi|41.946835|-87.67622399999999|n/a|2507|-87.90422099999999|41.97766499999999|1.0 mi|41.9472917|-87.6565753|319|320|-87.6762239|41.9468801
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & California|11.8 mi|41.946625|-87.698135|n/a|2141|-87.90422099999999|41.97766499999999|2.1 mi|41.9472917|-87.6565753|565|610|-87.697853|41.9466942
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:00:00-05:00|Addison & Clark|14.0 mi|41.947147|-87.65618099999999|n/a|2964|-87.90422099999999|41.97766499999999|128 ft|41.9472917|-87.6565753|17|12|-87.6561833|41.9472015
Ohare Airport||tolls|Wrigley Field Chicago IL|driving|imperial|central|2017-04-11 16:15:00-05:00||13.5 mi|41.9472917|-87.6565753|3083|1730|-87.88225249999999|41.9797233
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|3184|-87.90422099999999|41.97766499999999
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00||14.0 mi|41.947147|-87.65618099999999|n/a|2995|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Addison|15.3 mi|41.9472665|-87.7191813|2877|1141|-87.88225249999999|41.9797233|3.3 mi|41.947147|-87.65618099999999|n/a|1424|-87.71824699999999|41.9473745
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Jefferson Park Transit Center|7.6 mi|41.9706621|-87.7612831|1370|567|-87.88225249999999|41.9797233|6.0 mi|41.947147|-87.65618099999999|n/a|2196|-87.76089499999999|41.970634
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Cumberland|3.3 mi|41.9841479|-87.8381263|498|301|-87.88225249999999|41.9797233|10.2 mi|41.947147|-87.65618099999999|n/a|2524|-87.838028|41.984245
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Rosemont|2.2 mi|41.9833846|-87.85946489999999|323|228|-87.88225249999999|41.9797233|11.3 mi|41.947147|-87.65618099999999|n/a|2664|-87.85939|41.983505
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|O'Hare|1.9 mi|41.9777944|-87.90409720000001|339|333|-87.88225249999999|41.9797233|14.0 mi|41.947147|-87.65618099999999|n/a|3085|-87.90422099999999|41.97766499999999
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Montrose (Blue)|9.3 mi|41.9613378|-87.74378039999999|1654|1092|-87.88225249999999|41.9797233|4.9 mi|41.947147|-87.65618099999999|n/a|1713|-87.74357599999999|41.96154
Ohare Airport|begin||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Harlem|4.9 mi|41.9822096|-87.8075105|711|406|-87.88225249999999|41.9797233|8.6 mi|41.947147|-87.65618099999999|n/a|2325|-87.8075119|41.9823319
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Addison & Oakley|12.4 mi|41.946712|-87.68592799999999|n/a|2383|-87.90422099999999|41.97766499999999|1.5 mi|41.9472917|-87.6565753|403|429|-87.685929|41.9467579
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Addison & Elston|11.3 mi|41.94656|-87.70893099999999|n/a|1893|-87.90422099999999|41.97766499999999|2.7 mi|41.9472917|-87.6565753|734|777|-87.70895949999999|41.9466122
Ohare Airport|end||Wrigley Field Chicago IL|transit|imperial|central|2017-04-11 16:15:00-05:00|Addison & Greenview|13.4 mi|41.946976|-87.66655|n/a|2745|-87.90422099999999|41.97766499999999|0.5 mi|41.9472917|-87.6565753|144|145|-87.66633589999999|41.9470228
